,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover
30,17629550,20000000,627,591,0.5091,0.1702,0.0354,0.000669,2.13,3.69,2012-01-22,Xnm8OJX,"entry_B_13 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_13 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_13 = entry_B_13 < 0.5;signal_B_13 =  trade_when(entry_B_13>0.55, maintenance_B_13, quit_B_13);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_13), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
31,17743603,20000000,610,577,0.6419,0.1713,0.0325,0.000534,2.1,4.07,2012-01-22,OZQGP5J,"entry_B_18 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_18 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_18 = entry_B_18 < 0.5;signal_B_18 =  trade_when(entry_B_18>0.55, maintenance_B_18, quit_B_18);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_18), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
32,22262767,20000000,668,627,0.5765,0.215,0.0609,0.000746,2.09,3.43,2012-01-22,5OnkGO1,"entry_B_7 = ts_rank( ts_std_dev(oth460_3l_vlc, 21), 252 ); maintenance_B_7 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_7 = entry_B_7 < 0.5;signal_B_7 =  trade_when(entry_B_7>0.55, maintenance_B_7, quit_B_7);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_7), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
33,16796892,20000000,622,589,0.5132,0.1622,0.0317,0.000632,2.09,3.72,2012-01-22,ql9656v,"entry_B_5 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_5 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_5 = entry_B_5 < 0.5;signal_B_5 =  trade_when(entry_B_5>0.55, maintenance_B_5, quit_B_5);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_5), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
34,17656133,20000000,602,569,0.644,0.1705,0.0322,0.00053,2.08,4.05,2012-01-22,Xnm8ObX,"entry_B_11 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_11 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_11 = entry_B_11 < 0.5;signal_B_11 =  trade_when(entry_B_11>0.55, maintenance_B_11, quit_B_11);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_11), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
35,17483948,20000000,665,627,0.5864,0.1688,0.0415,0.000576,2.02,3.77,2012-01-22,Xnm8N8m,"entry_B_7 = ts_rank( ts_std_dev(oth460_3l_vlc, 21), 252 ); maintenance_B_7 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_7 = entry_B_7 < 0.5;signal_B_7 =  trade_when(entry_B_7>0.55, maintenance_B_7, quit_B_7);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_7), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
36,18420298,20000000,458,432,0.5123,0.1779,0.0455,0.000694,2.02,3.42,2012-01-22,5Onp0LN,"entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_19), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
37,22576772,20000000,461,431,0.5052,0.218,0.0766,0.000863,1.99,3.03,2012-01-22,GL1GAzQ,"entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_19), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
38,22522577,20000000,360,330,0.4751,0.2175,0.0861,0.000915,1.94,2.86,2012-01-22,3RQeOx0,"entry_B_9 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_9 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_9 = entry_B_9 < 0.5;signal_B_9 =  trade_when(entry_B_9>0.55, maintenance_B_9, quit_B_9);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_9), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
39,20278284,20000000,608,571,0.5115,0.1958,0.0501,0.000766,1.94,3.13,2012-01-22,EEOe2pR,"entry_B_12 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_12 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_12 = entry_B_12 < 0.5;signal_B_12 =  trade_when(entry_B_12>0.55, maintenance_B_12, quit_B_12);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_12), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
40,21827666,20000000,596,561,0.6387,0.2108,0.053,0.00066,1.93,3.36,2012-01-22,k0EPrOg,"entry_B_20 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_20 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_20 = entry_B_20 < 0.5;signal_B_20 =  trade_when(entry_B_20>0.55, maintenance_B_20, quit_B_20);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_20), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
41,22186334,20000000,367,336,0.4744,0.2142,0.0951,0.000903,1.85,2.76,2012-01-22,L1VGOEe,"entry_B_22 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_22 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_22 = entry_B_22 < 0.5;signal_B_22 =  trade_when(entry_B_22>0.55, maintenance_B_22, quit_B_22);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_22), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
42,16484724,20000000,594,561,0.6491,0.1592,0.0435,0.00049,1.77,3.57,2012-01-22,9rZp1m1,"entry_B_20 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_20 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_20 = entry_B_20 < 0.5;signal_B_20 =  trade_when(entry_B_20>0.55, maintenance_B_20, quit_B_20);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_20), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
43,15722178,20000000,606,573,0.5186,0.1518,0.0353,0.000585,1.77,3.28,2012-01-22,0EOMaXq,"entry_B_12 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_12 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_12 = entry_B_12 < 0.5;signal_B_12 =  trade_when(entry_B_12>0.55, maintenance_B_12, quit_B_12);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_12), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
44,22154916,20000000,357,327,0.4805,0.2139,0.0733,0.00089,1.71,2.56,2012-01-22,vlwNap3,"entry_B_23 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_23 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_23 = entry_B_23 < 0.5;signal_B_23 =  trade_when(entry_B_23>0.55, maintenance_B_23, quit_B_23);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_23), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
45,12266431,20000000,629,596,0.3658,0.1184,0.0296,0.000648,1.68,2.96,2012-01-22,1dkp7YJ,"entry_B_31 = ts_rank( ts_std_dev(oth460_1l_2dls, 21), 252 ); maintenance_B_31 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_31 = entry_B_31 < 0.5;signal_B_31 =  trade_when(entry_B_31>0.55, maintenance_B_31, quit_B_31);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_31), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
46,12462459,20000000,713,657,0.3685,0.1203,0.025,0.000653,1.67,2.93,2012-01-22,vlwNmAz,"entry_B_29 = ts_rank( ts_std_dev(oth460_1l_ccns, 21), 252 ); maintenance_B_29 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_29 = entry_B_29 < 0.5;signal_B_29 =  trade_when(entry_B_29>0.55, maintenance_B_29, quit_B_29);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_29), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,FAIL,PASS
47,11602390,20000000,632,601,0.3696,0.112,0.0293,0.000606,1.6,2.91,2012-01-22,gMk8wnv,"entry_B_26 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_26 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_26 = entry_B_26 < 0.5;signal_B_26 =  trade_when(entry_B_26>0.55, maintenance_B_26, quit_B_26);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_26), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
48,13343133,20000000,702,632,0.4477,0.1288,0.0305,0.000576,1.58,2.94,2012-01-22,plYN3wg,"entry_B_38 = ts_rank( ts_std_dev(oth460_1l_ccns, 21), 252 ); maintenance_B_38 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_38 = entry_B_38 < 0.5;signal_B_38 =  trade_when(entry_B_38>0.55, maintenance_B_38, quit_B_38);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_38), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,FAIL,PASS
49,17306064,20000000,357,330,0.4911,0.1671,0.0534,0.000681,1.55,2.66,2012-01-22,mbwVNAp,"entry_B_9 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_9 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_9 = entry_B_9 < 0.5;signal_B_9 =  trade_when(entry_B_9>0.55, maintenance_B_9, quit_B_9);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_9), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
50,11854125,20000000,641,607,0.3675,0.1145,0.0324,0.000623,1.55,2.78,2012-01-22,VP1Gdn0,"entry_B_33 = ts_rank( ts_std_dev(oth460_1l_2dls, 21), 252 ); maintenance_B_33 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_33 = entry_B_33 < 0.5;signal_B_33 =  trade_when(entry_B_33>0.55, maintenance_B_33, quit_B_33);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_33), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
51,14906969,20000000,634,601,0.3515,0.1439,0.0488,0.000819,1.54,2.4,2012-01-22,j0z6Wqe,"entry_B_26 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_26 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_26 = entry_B_26 < 0.5;signal_B_26 =  trade_when(entry_B_26>0.55, maintenance_B_26, quit_B_26);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_26), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
52,11588049,20000000,645,612,0.3712,0.1119,0.0238,0.000603,1.54,2.81,2012-01-22,717znG8,"entry_B_27 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_27 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_27 = entry_B_27 < 0.5;signal_B_27 =  trade_when(entry_B_27>0.55, maintenance_B_27, quit_B_27);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_27), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
53,16984905,20000000,364,336,0.4901,0.164,0.0597,0.000669,1.5,2.59,2012-01-22,VP1GJnb,"entry_B_22 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_22 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_22 = entry_B_22 < 0.5;signal_B_22 =  trade_when(entry_B_22>0.55, maintenance_B_22, quit_B_22);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_22), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
54,11287955,20000000,669,635,0.4275,0.109,0.0294,0.00051,1.47,2.92,2012-01-22,8Q5pxpa,"entry_B_37 = ts_rank( ts_std_dev(oth460_3l_vlc, 21), 252 ); maintenance_B_37 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_37 = entry_B_37 < 0.5;signal_B_37 =  trade_when(entry_B_37>0.55, maintenance_B_37, quit_B_37);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_37), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
55,12294194,20000000,631,589,0.4576,0.1187,0.0402,0.000519,1.45,2.85,2012-01-22,JOMGP0E,"entry_B_34 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_34 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_34 = entry_B_34 < 0.5;signal_B_34 =  trade_when(entry_B_34>0.55, maintenance_B_34, quit_B_34);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_34), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
56,14254653,20000000,630,597,0.3473,0.1376,0.0425,0.000793,1.41,2.24,2012-01-22,EEOGRwG,"entry_B_31 = ts_rank( ts_std_dev(oth460_1l_2dls, 21), 252 ); maintenance_B_31 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_31 = entry_B_31 < 0.5;signal_B_31 =  trade_when(entry_B_31>0.55, maintenance_B_31, quit_B_31);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_31), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
57,15199121,20000000,633,589,0.4499,0.1468,0.0544,0.000652,1.38,2.42,2012-01-22,69mpoPE,"entry_B_34 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_34 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_34 = entry_B_34 < 0.5;signal_B_34 =  trade_when(entry_B_34>0.55, maintenance_B_34, quit_B_34);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_34), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,14597089,20000000,641,615,0.3483,0.141,0.0708,0.000809,1.34,2.11,2012-01-22,2L8pN9P,"entry_B_27 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_27 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_27 = entry_B_27 < 0.5;signal_B_27 =  trade_when(entry_B_27>0.55, maintenance_B_27, quit_B_27);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_27), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
59,10532521,20000000,683,647,0.4306,0.1017,0.0311,0.000472,1.3,2.67,2012-01-22,wlKake6,"entry_B_36 = ts_rank( ts_std_dev(oth460_3l_vlc, 21), 252 ); maintenance_B_36 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_36 = entry_B_36 < 0.5;signal_B_36 =  trade_when(entry_B_36>0.55, maintenance_B_36, quit_B_36);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_36), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
