,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover
10,12830446,20000000,981,1000,0.2409,0.1239,0.0309,0.001029,2.65,3.7,2012-01-22,JOwrrGE,"pro_A_1 = oth460_1l_ccns;stock_A_1 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_1 = group_zscore(ts_ir(returns, 252), industry);alpha_A_1 = regression_neut(stock_A_1, factor_A_1);signal_A_1 = trade_when(pro_A_1<=0.5, alpha_A_1, pro_A_1>0.5);s1_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_0 = pv13_20_minvol_1m_sector;signal_Sep13GLB_0 = group_zscore(s1_Sep13GLB_0+s2_Sep13GLB_0, group_Sep13GLB_0);add(scale_down(signal_A_1), scale_down(signal_Sep13GLB_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
11,12836723,20000000,980,1001,0.2413,0.124,0.0312,0.001027,2.63,3.67,2012-01-22,XnrMOMm,"pro_A_1 = oth460_1l_ccns;stock_A_1 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_1 = group_zscore(ts_ir(returns, 252), industry);alpha_A_1 = regression_neut(stock_A_1, factor_A_1);signal_A_1 = trade_when(pro_A_1<=0.5, alpha_A_1, pro_A_1>0.5);s1_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_3 = pv13_20_minvol_1m_sector;signal_Sep13GLB_3 = group_zscore(s1_Sep13GLB_3+s2_Sep13GLB_3, group_Sep13GLB_3);add(scale_down(signal_A_1), scale_down(signal_Sep13GLB_3), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
12,12573077,20000000,982,999,0.2397,0.1214,0.0305,0.001013,2.61,3.67,2012-01-22,d0Xv6aX,"pro_A_1 = oth460_1l_ccns;stock_A_1 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_1 = group_zscore(ts_ir(returns, 252), industry);alpha_A_1 = regression_neut(stock_A_1, factor_A_1);signal_A_1 = trade_when(pro_A_1<=0.5, alpha_A_1, pro_A_1>0.5);s1_Sep13GLB_2 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_2 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_2 = pv13_10_minvol_1m_sector;signal_Sep13GLB_2 = group_zscore(s1_Sep13GLB_2+s2_Sep13GLB_2, group_Sep13GLB_2);add(scale_down(signal_A_1), scale_down(signal_Sep13GLB_2), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
13,12590800,20000000,981,1000,0.2402,0.1216,0.0309,0.001012,2.59,3.64,2012-01-22,MQWVEok,"pro_A_1 = oth460_1l_ccns;stock_A_1 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_1 = group_zscore(ts_ir(returns, 252), industry);alpha_A_1 = regression_neut(stock_A_1, factor_A_1);signal_A_1 = trade_when(pro_A_1<=0.5, alpha_A_1, pro_A_1>0.5);s1_Sep13GLB_4 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_4 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_4 = pv13_10_minvol_1m_sector;signal_Sep13GLB_4 = group_zscore(s1_Sep13GLB_4+s2_Sep13GLB_4, group_Sep13GLB_4);add(scale_down(signal_A_1), scale_down(signal_Sep13GLB_4), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
14,13019487,20000000,979,1002,0.24,0.1257,0.0337,0.001047,2.57,3.55,2012-01-22,xk65L0J,"pro_A_2 = oth460_1l_ccns;stock_A_2 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_2 = group_zscore(ts_ir(returns, 252), industry);alpha_A_2 = vector_neut(stock_A_2, factor_A_2);signal_A_2 = trade_when(pro_A_2<=0.5, alpha_A_2, pro_A_2>0.5);s1_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_0 = pv13_20_minvol_1m_sector;signal_Sep13GLB_0 = group_zscore(s1_Sep13GLB_0+s2_Sep13GLB_0, group_Sep13GLB_0);add(scale_down(signal_A_2), scale_down(signal_Sep13GLB_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
15,13020813,20000000,978,1003,0.2404,0.1257,0.0337,0.001046,2.54,3.51,2012-01-22,1d9299R,"pro_A_2 = oth460_1l_ccns;stock_A_2 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_2 = group_zscore(ts_ir(returns, 252), industry);alpha_A_2 = vector_neut(stock_A_2, factor_A_2);signal_A_2 = trade_when(pro_A_2<=0.5, alpha_A_2, pro_A_2>0.5);s1_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_3 = pv13_20_minvol_1m_sector;signal_Sep13GLB_3 = group_zscore(s1_Sep13GLB_3+s2_Sep13GLB_3, group_Sep13GLB_3);add(scale_down(signal_A_2), scale_down(signal_Sep13GLB_3), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
16,12787537,20000000,980,1000,0.2391,0.1235,0.0333,0.001033,2.53,3.52,2012-01-22,anYgY62,"pro_A_2 = oth460_1l_ccns;stock_A_2 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_2 = group_zscore(ts_ir(returns, 252), industry);alpha_A_2 = vector_neut(stock_A_2, factor_A_2);signal_A_2 = trade_when(pro_A_2<=0.5, alpha_A_2, pro_A_2>0.5);s1_Sep13GLB_2 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_2 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_2 = pv13_10_minvol_1m_sector;signal_Sep13GLB_2 = group_zscore(s1_Sep13GLB_2+s2_Sep13GLB_2, group_Sep13GLB_2);add(scale_down(signal_A_2), scale_down(signal_Sep13GLB_2), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
17,12800632,20000000,979,1001,0.2395,0.1236,0.0333,0.001032,2.51,3.49,2012-01-22,anYgvmR,"pro_A_2 = oth460_1l_ccns;stock_A_2 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_2 = group_zscore(ts_ir(returns, 252), industry);alpha_A_2 = vector_neut(stock_A_2, factor_A_2);signal_A_2 = trade_when(pro_A_2<=0.5, alpha_A_2, pro_A_2>0.5);s1_Sep13GLB_4 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_4 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_4 = pv13_10_minvol_1m_sector;signal_Sep13GLB_4 = group_zscore(s1_Sep13GLB_4+s2_Sep13GLB_4, group_Sep13GLB_4);add(scale_down(signal_A_2), scale_down(signal_Sep13GLB_4), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
18,12855576,20000000,937,959,0.246,0.1241,0.0347,0.001009,2.47,3.48,2012-01-22,5ObY1EN,"pro_A_1 = oth460_1l_ccns;stock_A_1 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_1 = group_zscore(ts_ir(returns, 252), industry);alpha_A_1 = regression_neut(stock_A_1, factor_A_1);signal_A_1 = trade_when(pro_A_1<=0.5, alpha_A_1, pro_A_1>0.5);s1_Sep13GLB_1 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_1 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_1 = pv13_1l_scibr;signal_Sep13GLB_1 = group_zscore(s1_Sep13GLB_1+s2_Sep13GLB_1, group_Sep13GLB_1);add(scale_down(signal_A_1), scale_down(signal_Sep13GLB_1), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
19,12988717,20000000,935,961,0.2444,0.1254,0.0389,0.001026,2.38,3.32,2012-01-22,QVJoPxQ,"pro_A_2 = oth460_1l_ccns;stock_A_2 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_2 = group_zscore(ts_ir(returns, 252), industry);alpha_A_2 = vector_neut(stock_A_2, factor_A_2);signal_A_2 = trade_when(pro_A_2<=0.5, alpha_A_2, pro_A_2>0.5);s1_Sep13GLB_1 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_1 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_1 = pv13_1l_scibr;signal_Sep13GLB_1 = group_zscore(s1_Sep13GLB_1+s2_Sep13GLB_1, group_Sep13GLB_1);add(scale_down(signal_A_2), scale_down(signal_Sep13GLB_1), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
20,13788207,20000000,1599,1608,0.2119,0.1331,0.0543,0.001256,2.34,2.95,2012-01-22,EE7xxeR,"pro_A_0 = oth460_1l_acda;stock_A_0 = ts_zscore(ts_backfill(anl69_cps_best_eeps_nxt_yr, 21),21);factor_A_0 = group_zscore(ts_ir(returns, 252), industry);alpha_A_0 = regression_neut(stock_A_0, factor_A_0);signal_A_0 = trade_when(pro_A_0<=0.5, alpha_A_0, pro_A_0>0.5);s1_Sep13GLB_4 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_4 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_4 = pv13_10_minvol_1m_sector;signal_Sep13GLB_4 = group_zscore(s1_Sep13GLB_4+s2_Sep13GLB_4, group_Sep13GLB_4);add(scale_down(signal_A_0), scale_down(signal_Sep13GLB_4), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
21,13786184,20000000,1599,1607,0.2115,0.1331,0.0532,0.001259,2.33,2.94,2012-01-22,Y0rY19R,"pro_A_0 = oth460_1l_acda;stock_A_0 = ts_zscore(ts_backfill(anl69_cps_best_eeps_nxt_yr, 21),21);factor_A_0 = group_zscore(ts_ir(returns, 252), industry);alpha_A_0 = regression_neut(stock_A_0, factor_A_0);signal_A_0 = trade_when(pro_A_0<=0.5, alpha_A_0, pro_A_0>0.5);s1_Sep13GLB_2 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_2 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_2 = pv13_10_minvol_1m_sector;signal_Sep13GLB_2 = group_zscore(s1_Sep13GLB_2+s2_Sep13GLB_2, group_Sep13GLB_2);add(scale_down(signal_A_0), scale_down(signal_Sep13GLB_2), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
22,13958120,20000000,1599,1607,0.2124,0.1348,0.055,0.001269,2.32,2.91,2012-01-22,L1j3KZ6,"pro_A_0 = oth460_1l_acda;stock_A_0 = ts_zscore(ts_backfill(anl69_cps_best_eeps_nxt_yr, 21),21);factor_A_0 = group_zscore(ts_ir(returns, 252), industry);alpha_A_0 = regression_neut(stock_A_0, factor_A_0);signal_A_0 = trade_when(pro_A_0<=0.5, alpha_A_0, pro_A_0>0.5);s1_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_0 = pv13_20_minvol_1m_sector;signal_Sep13GLB_0 = group_zscore(s1_Sep13GLB_0+s2_Sep13GLB_0, group_Sep13GLB_0);add(scale_down(signal_A_0), scale_down(signal_Sep13GLB_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
23,13941629,20000000,1599,1607,0.2128,0.1346,0.056,0.001265,2.31,2.91,2012-01-22,k079aOz,"pro_A_0 = oth460_1l_acda;stock_A_0 = ts_zscore(ts_backfill(anl69_cps_best_eeps_nxt_yr, 21),21);factor_A_0 = group_zscore(ts_ir(returns, 252), industry);alpha_A_0 = regression_neut(stock_A_0, factor_A_0);signal_A_0 = trade_when(pro_A_0<=0.5, alpha_A_0, pro_A_0>0.5);s1_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_3 = pv13_20_minvol_1m_sector;signal_Sep13GLB_3 = group_zscore(s1_Sep13GLB_3+s2_Sep13GLB_3, group_Sep13GLB_3);add(scale_down(signal_A_0), scale_down(signal_Sep13GLB_3), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
24,13815948,20000000,1597,1608,0.2108,0.1334,0.0612,0.001266,2.19,2.75,2012-01-22,L1j2g1e,"pro_A_3 = oth460_1l_acda;stock_A_3 = ts_zscore(ts_backfill(anl69_cps_best_eeps_nxt_yr, 21),21);factor_A_3 = group_zscore(ts_ir(returns, 252), industry);alpha_A_3 = vector_neut(stock_A_3, factor_A_3);signal_A_3 = trade_when(pro_A_3<=0.5, alpha_A_3, pro_A_3>0.5);s1_Sep13GLB_4 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_4 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_4 = pv13_10_minvol_1m_sector;signal_Sep13GLB_4 = group_zscore(s1_Sep13GLB_4+s2_Sep13GLB_4, group_Sep13GLB_4);add(scale_down(signal_A_3), scale_down(signal_Sep13GLB_4), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
25,13106200,20000000,1090,1092,0.3725,0.1266,0.0312,0.000679,2.19,3.76,2012-01-22,zmMLPRK,"pro_A_4 = oth460_1l_m3r_mtn_spb_se;stock_A_4 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_4 = group_zscore(ts_ir(returns, 252), industry);alpha_A_4 = regression_neut(stock_A_4, factor_A_4);signal_A_4 = trade_when(pro_A_4<=0.5, alpha_A_4, pro_A_4>0.5);s1_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_0 = pv13_20_minvol_1m_sector;signal_Sep13GLB_0 = group_zscore(s1_Sep13GLB_0+s2_Sep13GLB_0, group_Sep13GLB_0);add(scale_down(signal_A_4), scale_down(signal_Sep13GLB_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
26,13160917,20000000,1089,1092,0.3733,0.1271,0.0316,0.000681,2.18,3.73,2012-01-22,e0pW9l6,"pro_A_4 = oth460_1l_m3r_mtn_spb_se;stock_A_4 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_4 = group_zscore(ts_ir(returns, 252), industry);alpha_A_4 = regression_neut(stock_A_4, factor_A_4);signal_A_4 = trade_when(pro_A_4<=0.5, alpha_A_4, pro_A_4>0.5);s1_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_3 = pv13_20_minvol_1m_sector;signal_Sep13GLB_3 = group_zscore(s1_Sep13GLB_3+s2_Sep13GLB_3, group_Sep13GLB_3);add(scale_down(signal_A_4), scale_down(signal_Sep13GLB_3), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
27,14051631,20000000,981,1001,0.2297,0.1357,0.054,0.001181,2.18,2.83,2012-01-22,R83PvP1,"pro_A_1 = oth460_1l_ccns;stock_A_1 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_1 = group_zscore(ts_ir(returns, 252), industry);alpha_A_1 = regression_neut(stock_A_1, factor_A_1);signal_A_1 = trade_when(pro_A_1<=0.5, alpha_A_1, pro_A_1>0.5);s1_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_3 = ts_zscore (ts_backfill (vec_avg(oth193_shield), 252), 252);group_Sep13GLB_3 = pv13_20_minvol_1m_sector;signal_Sep13GLB_3 = group_zscore(s1_Sep13GLB_3+s2_Sep13GLB_3, group_Sep13GLB_3);add(scale_down(signal_A_1), scale_down(signal_Sep13GLB_3), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
28,14047248,20000000,982,1000,0.2293,0.1356,0.0531,0.001183,2.18,2.84,2012-01-22,olpZZN6,"pro_A_1 = oth460_1l_ccns;stock_A_1 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_1 = group_zscore(ts_ir(returns, 252), industry);alpha_A_1 = regression_neut(stock_A_1, factor_A_1);signal_A_1 = trade_when(pro_A_1<=0.5, alpha_A_1, pro_A_1>0.5);s1_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(mdl139_score), 252), 252);s2_Sep13GLB_0 = ts_zscore (ts_backfill (vec_avg(oth193_shield2), 252), 252);group_Sep13GLB_0 = pv13_20_minvol_1m_sector;signal_Sep13GLB_0 = group_zscore(s1_Sep13GLB_0+s2_Sep13GLB_0, group_Sep13GLB_0);add(scale_down(signal_A_1), scale_down(signal_Sep13GLB_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
