,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover
10,20640891,20000000,436,487,0.5782,0.1993,0.0689,0.000689,1.57,2.68,2012-01-22,6w6wzxE,"pro_A_20 = oth460_1l_m1r_1yf_spe_se;stock_A_20 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_20 = group_zscore(ts_ir(returns, 252), industry);alpha_A_20 = regression_neut(stock_A_20, factor_A_20);signal_A_20 = trade_when(pro_A_20<=0.5, alpha_A_20, pro_A_20>0.5);entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);add(scale_down(signal_A_20), scale_down(signal_B_19), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
11,17862957,20000000,638,666,0.4865,0.1725,0.0905,0.000709,1.57,2.63,2012-01-22,z979kMK,"pro_A_22 = oth460_es_ebit_fy1_d1m_l1;stock_A_22 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_22 = group_zscore(ts_ir(returns, 252), industry);alpha_A_22 = regression_neut(stock_A_22, factor_A_22);signal_A_22 = trade_when(pro_A_22<=0.5, alpha_A_22, pro_A_22>0.5);entry_B_15 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_15 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_15 = entry_B_15 < 0.5;signal_B_15 =  trade_when(entry_B_15>0.55, maintenance_B_15, quit_B_15);add(scale_down(signal_A_22), scale_down(signal_B_15), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
12,17867552,20000000,655,658,0.51,0.1725,0.0755,0.000677,1.54,2.65,2012-01-22,z979deR,"pro_A_24 = oth460_1l_fbbs;stock_A_24 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_24 = group_zscore(ts_ir(returns, 252), industry);alpha_A_24 = regression_neut(stock_A_24, factor_A_24);signal_A_24 = trade_when(pro_A_24<=0.5, alpha_A_24, pro_A_24>0.5);entry_B_17 = ts_rank( ts_std_dev(oth460_1l_2dls, 21), 252 ); maintenance_B_17 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_17 = entry_B_17 < 0.5;signal_B_17 =  trade_when(entry_B_17>0.55, maintenance_B_17, quit_B_17);add(scale_down(signal_A_24), scale_down(signal_B_17), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
13,19920988,20000000,431,492,0.5633,0.1924,0.0725,0.000683,1.48,2.53,2012-01-22,z979gzE,"pro_A_23 = oth460_1l_m1r_1yf_spe_se;stock_A_23 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_23 = group_zscore(ts_ir(returns, 252), industry);alpha_A_23 = vector_neut(stock_A_23, factor_A_23);signal_A_23 = trade_when(pro_A_23<=0.5, alpha_A_23, pro_A_23>0.5);entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);add(scale_down(signal_A_23), scale_down(signal_B_19), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
14,18687864,20000000,524,592,0.7055,0.1805,0.0678,0.000512,1.46,2.88,2012-01-22,jZkZ1mj,"pro_A_20 = oth460_1l_m1r_1yf_spe_se;stock_A_20 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_20 = group_zscore(ts_ir(returns, 252), industry);alpha_A_20 = regression_neut(stock_A_20, factor_A_20);signal_A_20 = trade_when(pro_A_20<=0.5, alpha_A_20, pro_A_20>0.5);entry_B_18 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_18 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_18 = entry_B_18 < 0.5;signal_B_18 =  trade_when(entry_B_18>0.55, maintenance_B_18, quit_B_18);add(scale_down(signal_A_20), scale_down(signal_B_18), filter = false)",PASS,FAIL,PASS,PASS,PASS,PASS,PASS
15,16790076,20000000,761,744,0.5045,0.1621,0.0986,0.000643,1.45,2.55,2012-01-22,WprpNpO,"pro_A_21 = oth460_1l_fbds;stock_A_21 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_21 = group_zscore(ts_ir(returns, 252), industry);alpha_A_21 = regression_neut(stock_A_21, factor_A_21);signal_A_21 = trade_when(pro_A_21<=0.5, alpha_A_21, pro_A_21>0.5);entry_B_16 = ts_rank( ts_std_dev(oth460_1l_ccns, 21), 252 ); maintenance_B_16 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_16 = entry_B_16 < 0.5;signal_B_16 =  trade_when(entry_B_16>0.55, maintenance_B_16, quit_B_16);add(scale_down(signal_A_21), scale_down(signal_B_16), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
16,16979151,20000000,640,643,0.6358,0.164,0.0652,0.000516,1.4,2.76,2012-01-22,NpEpP2p,"pro_A_24 = oth460_1l_fbbs;stock_A_24 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_24 = group_zscore(ts_ir(returns, 252), industry);alpha_A_24 = regression_neut(stock_A_24, factor_A_24);signal_A_24 = trade_when(pro_A_24<=0.5, alpha_A_24, pro_A_24>0.5);entry_B_18 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_18 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_18 = entry_B_18 < 0.5;signal_B_18 =  trade_when(entry_B_18>0.55, maintenance_B_18, quit_B_18);add(scale_down(signal_A_24), scale_down(signal_B_18), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
17,16923591,20000000,647,648,0.6355,0.1634,0.0636,0.000514,1.39,2.74,2012-01-22,eOMOn0N,"pro_A_21 = oth460_1l_fbds;stock_A_21 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_21 = group_zscore(ts_ir(returns, 252), industry);alpha_A_21 = regression_neut(stock_A_21, factor_A_21);signal_A_21 = trade_when(pro_A_21<=0.5, alpha_A_21, pro_A_21>0.5);entry_B_18 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_18 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_18 = entry_B_18 < 0.5;signal_B_18 =  trade_when(entry_B_18>0.55, maintenance_B_18, quit_B_18);add(scale_down(signal_A_21), scale_down(signal_B_18), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
18,16185473,20000000,753,741,0.5048,0.1563,0.0913,0.000619,1.38,2.48,2012-01-22,RpxpeKe,"pro_A_24 = oth460_1l_fbbs;stock_A_24 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_24 = group_zscore(ts_ir(returns, 252), industry);alpha_A_24 = regression_neut(stock_A_24, factor_A_24);signal_A_24 = trade_when(pro_A_24<=0.5, alpha_A_24, pro_A_24>0.5);entry_B_16 = ts_rank( ts_std_dev(oth460_1l_ccns, 21), 252 ); maintenance_B_16 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_16 = entry_B_16 < 0.5;signal_B_16 =  trade_when(entry_B_16>0.55, maintenance_B_16, quit_B_16);add(scale_down(signal_A_24), scale_down(signal_B_16), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
19,18145674,20000000,518,599,0.6913,0.1752,0.0688,0.000507,1.38,2.75,2012-01-22,QaRaOdX,"pro_A_23 = oth460_1l_m1r_1yf_spe_se;stock_A_23 = ts_zscore(ts_backfill(anl69_cpss_best_eeps_nxt_yr, 21),21);factor_A_23 = group_zscore(ts_ir(returns, 252), industry);alpha_A_23 = vector_neut(stock_A_23, factor_A_23);signal_A_23 = trade_when(pro_A_23<=0.5, alpha_A_23, pro_A_23>0.5);entry_B_18 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_18 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_18 = entry_B_18 < 0.5;signal_B_18 =  trade_when(entry_B_18>0.55, maintenance_B_18, quit_B_18);add(scale_down(signal_A_23), scale_down(signal_B_18), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
20,17101609,20000000,609,634,0.4909,0.1651,0.0864,0.000673,1.37,2.36,2012-01-22,Lpop7dn,"pro_A_22 = oth460_es_ebit_fy1_d1m_l1;stock_A_22 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_22 = group_zscore(ts_ir(returns, 252), industry);alpha_A_22 = regression_neut(stock_A_22, factor_A_22);signal_A_22 = trade_when(pro_A_22<=0.5, alpha_A_22, pro_A_22>0.5);entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);add(scale_down(signal_A_22), scale_down(signal_B_19), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
21,16598889,20000000,515,516,0.5163,0.1603,0.1159,0.000621,1.31,2.35,2012-01-22,OpdpoKv,"pro_A_21 = oth460_1l_fbds;stock_A_21 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_21 = group_zscore(ts_ir(returns, 252), industry);alpha_A_21 = regression_neut(stock_A_21, factor_A_21);signal_A_21 = trade_when(pro_A_21<=0.5, alpha_A_21, pro_A_21>0.5);entry_B_15 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_15 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_15 = entry_B_15 < 0.5;signal_B_15 =  trade_when(entry_B_15>0.55, maintenance_B_15, quit_B_15);add(scale_down(signal_A_21), scale_down(signal_B_15), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
22,16306838,20000000,509,511,0.5157,0.1575,0.1044,0.000611,1.28,2.31,2012-01-22,p6b6x0v,"pro_A_24 = oth460_1l_fbbs;stock_A_24 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_24 = group_zscore(ts_ir(returns, 252), industry);alpha_A_24 = regression_neut(stock_A_24, factor_A_24);signal_A_24 = trade_when(pro_A_24<=0.5, alpha_A_24, pro_A_24>0.5);entry_B_15 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_15 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_15 = entry_B_15 < 0.5;signal_B_15 =  trade_when(entry_B_15>0.55, maintenance_B_15, quit_B_15);add(scale_down(signal_A_24), scale_down(signal_B_15), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
23,15501872,20000000,490,489,0.5249,0.1497,0.1143,0.00057,1.07,2.01,2012-01-22,AwXwl9W,"pro_A_21 = oth460_1l_fbds;stock_A_21 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_21 = group_zscore(ts_ir(returns, 252), industry);alpha_A_21 = regression_neut(stock_A_21, factor_A_21);signal_A_21 = trade_when(pro_A_21<=0.5, alpha_A_21, pro_A_21>0.5);entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);add(scale_down(signal_A_21), scale_down(signal_B_19), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
24,14994604,20000000,484,485,0.5242,0.1448,0.1183,0.000552,1.02,1.95,2012-01-22,ZpVpQMQ,"pro_A_24 = oth460_1l_fbbs;stock_A_24 = ts_zscore(ts_backfill(anl69_cps_best_eeps_cur_yr, 21),21);factor_A_24 = group_zscore(ts_ir(returns, 252), industry);alpha_A_24 = regression_neut(stock_A_24, factor_A_24);signal_A_24 = trade_when(pro_A_24<=0.5, alpha_A_24, pro_A_24>0.5);entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);add(scale_down(signal_A_24), scale_down(signal_B_19), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
